Age,Gender,Annual_Income,Employment_Status,Education_Level,Marital_Status,Dependents,Loan_Amount,Loan_Term,Credit_Score,Existing_Loan,Property_Area,Loan_Status
40,Female,1116325,Self-Employed,Not Graduate,Single,2,1032940,240,614,No,Semiurban,0
44,Female,1447776,Salaried,Graduate,Single,0,1465330,180,324,No,Urban,0
63,Female,875527,Self-Employed,Not Graduate,Married,3,153376,120,793,No,Urban,1
54,Male,1505182,Salaried,Graduate,Married,1,1706139,24,652,No,Semiurban,1
45,Female,1653174,Unemployed,Not Graduate,Single,2,559591,24,416,Yes,Urban,0
49,Female,633410,Salaried,Graduate,Married,4,506427,60,498,No,Semiurban,1
59,Male,1957317,Salaried,Not Graduate,Single,3,191981,240,578,No,Rural,1
51,Female,1755438,Salaried,Graduate,Married,1,1683747,24,881,No,Semiurban,1
63,Male,1824936,Salaried,Not Graduate,Single,4,324857,36,378,Yes,Semiurban,1
43,Male,1633702,Unemployed,Graduate,Single,4,193686,180,723,No,Rural,1
64,Female,1403179,Salaried,Graduate,Married,2,550841,60,653,No,Urban,1
58,Female,1879122,Self-Employed,Graduate,Single,1,934529,60,825,No,Semiurban,1
40,Female,1876749,Salaried,Not Graduate,Married,2,70734,120,840,No,Semiurban,1
43,Male,884172,Unemployed,Graduate,Single,0,998213,180,776,Yes,Urban,0
36,Male,1939461,Salaried,Graduate,Single,4,1514677,360,309,No,Semiurban,0
62,Male,259779,Salaried,Graduate,Single,0,1694486,36,858,No,Rural,1
28,Female,1217133,Salaried,Not Graduate,Single,2,1701131,180,802,No,Semiurban,1
41,Female,1357708,Self-Employed,Graduate,Married,3,1053632,24,559,No,Urban,1
21,Female,602082,Salaried,Graduate,Single,4,456557,120,823,Yes,Urban,1
28,Female,484248,Salaried,Graduate,Married,3,613723,36,895,No,Semiurban,1
49,Male,1954841,Salaried,Graduate,Married,1,1111552,120,305,Yes,Urban,0
52,Male,1676369,Self-Employed,Graduate,Single,4,657198,180,334,No,Urban,1
58,Male,811440,Salaried,Graduate,Single,0,1616545,12,474,No,Semiurban,1
25,Male,1343502,Self-Employed,Not Graduate,Married,3,1045373,180,741,No,Semiurban,1
42,Female,873055,Salaried,Not Graduate,Married,1,448506,24,876,No,Urban,1
54,Female,1880961,Self-Employed,Graduate,Single,4,704465,120,446,No,Semiurban,1
21,Female,1382630,Unemployed,Graduate,Married,1,1668676,12,868,No,Rural,1
46,Male,715369,Salaried,Graduate,Married,0,1018032,24,492,No,Semiurban,1
63,Male,1071872,Salaried,Graduate,Married,4,1996849,120,312,No,Urban,0
30,Female,904981,Salaried,Not Graduate,Single,1,761759,120,829,Yes,Rural,1
50,Female,531325,Salaried,Graduate,Married,2,1540229,180,545,No,Urban,0
38,Male,963526,Salaried,Graduate,Married,4,1318770,240,413,No,Urban,0
37,Female,1113544,Self-Employed,Graduate,Married,4,370051,120,532,No,Rural,1
46,Male,478910,Salaried,Not Graduate,Married,4,170992,120,621,No,Semiurban,1
28,Male,1353639,Unemployed,Graduate,Single,4,918308,60,837,No,Urban,0
60,Male,1986309,Salaried,Graduate,Single,2,491939,240,425,No,Semiurban,1
32,Female,833970,Self-Employed,Graduate,Married,0,1920663,120,612,Yes,Semiurban,0
47,Female,755751,Salaried,Not Graduate,Married,2,295170,180,810,No,Rural,1
28,Male,1888614,Salaried,Not Graduate,Married,2,1023337,60,783,Yes,Urban,1
45,Female,1485186,Salaried,Graduate,Single,1,1309744,60,580,Yes,Rural,1
24,Male,623656,Salaried,Graduate,Single,3,1384717,360,582,Yes,Rural,0
53,Male,1108379,Salaried,Not Graduate,Married,3,116876,12,691,No,Urban,1
21,Male,1224657,Self-Employed,Graduate,Married,1,1733097,24,822,No,Urban,1
39,Male,1222930,Unemployed,Graduate,Single,2,1745524,60,681,No,Rural,0
51,Female,767585,Salaried,Graduate,Married,1,1255661,36,515,No,Rural,1
36,Male,954732,Salaried,Graduate,Married,4,1131438,60,841,No,Rural,1
34,Male,1262960,Salaried,Graduate,Single,1,1675312,360,415,Yes,Urban,0
25,Female,1844548,Salaried,Not Graduate,Single,1,1579610,36,808,Yes,Urban,1
61,Male,997324,Salaried,Graduate,Single,4,1091332,360,799,No,Rural,1
46,Male,185525,Self-Employed,Graduate,Single,3,488824,360,570,No,Urban,0
48,Female,1094036,Unemployed,Not Graduate,Single,4,1969620,240,739,Yes,Urban,0
22,Female,156464,Unemployed,Graduate,Married,0,168849,12,590,No,Urban,0
26,Female,1739426,Salaried,Graduate,Single,1,950492,36,338,No,Semiurban,1
29,Male,1778378,Self-Employed,Graduate,Single,1,1270542,12,323,No,Semiurban,1
53,Female,525572,Self-Employed,Not Graduate,Single,3,231721,12,342,Yes,Rural,0
61,Female,1311140,Salaried,Not Graduate,Single,2,1160680,12,469,No,Semiurban,0
45,Male,1568767,Salaried,Not Graduate,Single,4,1306107,36,639,No,Rural,1
33,Male,1666011,Self-Employed,Not Graduate,Single,2,614109,36,468,No,Rural,1
29,Male,706922,Salaried,Graduate,Married,0,229012,12,837,No,Urban,1
33,Male,1985068,Salaried,Graduate,Single,4,564618,240,771,Yes,Rural,1
51,Male,1994277,Salaried,Not Graduate,Married,0,1764871,12,442,No,Rural,0
61,Female,344215,Self-Employed,Graduate,Married,0,532793,240,400,No,Rural,0
31,Female,1745929,Salaried,Graduate,Single,0,1111043,24,874,No,Rural,1
24,Female,415039,Unemployed,Graduate,Single,4,565907,240,774,No,Urban,0
54,Male,1541579,Self-Employed,Graduate,Married,4,1106267,240,610,No,Urban,1
58,Male,1866288,Self-Employed,Not Graduate,Married,3,489754,240,883,Yes,Rural,1
24,Male,1117241,Salaried,Graduate,Married,1,1752979,12,359,Yes,Semiurban,0
58,Female,254127,Self-Employed,Graduate,Single,2,1254138,120,328,No,Semiurban,0
39,Female,246426,Salaried,Not Graduate,Married,2,1900696,24,830,Yes,Rural,0
26,Male,1099520,Salaried,Graduate,Single,0,1721369,24,372,Yes,Urban,0
54,Female,1390952,Salaried,Graduate,Single,4,100650,360,693,No,Rural,1
38,Male,1210538,Salaried,Graduate,Married,4,1767765,24,693,No,Rural,0
33,Female,183302,Self-Employed,Not Graduate,Single,0,1757022,120,780,Yes,Urban,0
61,Female,1546102,Salaried,Not Graduate,Single,1,290681,24,772,No,Semiurban,1
43,Female,154011,Salaried,Not Graduate,Married,2,1101166,24,612,Yes,Rural,0
39,Male,169782,Salaried,Not Graduate,Married,3,1007397,36,737,Yes,Urban,0
31,Female,1397339,Unemployed,Graduate,Single,1,647684,180,623,No,Urban,1
21,Female,1843518,Self-Employed,Not Graduate,Married,4,441941,360,386,Yes,Rural,0
44,Male,582941,Self-Employed,Not Graduate,Single,0,1005680,36,658,No,Urban,1
27,Female,1732060,Salaried,Graduate,Married,2,1166060,12,496,No,Rural,1
45,Male,1242035,Salaried,Graduate,Married,0,1200843,360,684,No,Semiurban,1
41,Male,761533,Unemployed,Not Graduate,Married,4,280069,12,417,Yes,Rural,0
35,Male,672829,Salaried,Not Graduate,Married,0,993799,360,797,No,Semiurban,1
21,Male,753151,Salaried,Not Graduate,Single,2,1136707,240,761,Yes,Urban,0
32,Male,1059638,Self-Employed,Not Graduate,Married,0,1274541,60,795,Yes,Rural,1
27,Female,1973327,Salaried,Graduate,Single,2,1372644,360,893,No,Urban,1
35,Male,1561730,Self-Employed,Graduate,Single,0,1727055,180,546,No,Rural,0
41,Male,1231345,Salaried,Graduate,Married,0,454067,120,533,Yes,Urban,1
39,Male,519673,Salaried,Graduate,Married,2,1892742,36,716,Yes,Semiurban,0
49,Male,1979297,Salaried,Not Graduate,Married,0,1272329,360,766,No,Rural,1
45,Female,1223276,Salaried,Graduate,Married,1,819855,12,781,No,Urban,1
53,Male,1969728,Self-Employed,Graduate,Married,3,1743269,120,664,No,Rural,1
52,Female,1934292,Self-Employed,Graduate,Single,1,1103869,24,452,No,Rural,1
55,Male,1143931,Salaried,Graduate,Married,3,1413923,120,571,No,Semiurban,0
64,Female,381237,Salaried,Graduate,Single,1,555365,36,691,Yes,Urban,1
58,Male,1990277,Self-Employed,Graduate,Single,3,981324,180,846,No,Rural,1
46,Male,1058063,Self-Employed,Graduate,Single,0,904259,60,729,Yes,Rural,1
31,Female,456024,Salaried,Graduate,Single,2,1014667,240,488,Yes,Rural,0
55,Male,264003,Salaried,Not Graduate,Married,2,1766327,36,551,No,Rural,0
28,Female,1337968,Salaried,Graduate,Married,4,1854938,240,694,No,Rural,1
34,Male,199589,Self-Employed,Graduate,Single,3,1863806,180,518,Yes,Urban,0
30,Female,400606,Unemployed,Graduate,Single,4,1882606,12,893,No,Rural,0
22,Male,881636,Salaried,Graduate,Married,4,1402690,240,489,No,Rural,0
29,Male,710185,Self-Employed,Graduate,Single,3,1800759,12,533,Yes,Rural,0
23,Female,339637,Salaried,Not Graduate,Married,2,1391516,120,531,Yes,Urban,0
41,Male,836290,Salaried,Not Graduate,Single,3,149345,36,657,Yes,Rural,1
46,Male,1911169,Salaried,Graduate,Married,0,657415,12,777,No,Rural,1
28,Male,1412469,Self-Employed,Graduate,Single,4,813536,24,874,No,Semiurban,1
22,Male,1999388,Salaried,Not Graduate,Single,4,1659253,24,728,No,Semiurban,1
26,Male,1930832,Salaried,Not Graduate,Single,3,1364072,60,536,No,Rural,0
48,Male,1269510,Salaried,Graduate,Married,4,434287,120,332,Yes,Rural,0
49,Female,730118,Salaried,Graduate,Married,2,526814,12,512,Yes,Semiurban,0
46,Female,417673,Salaried,Graduate,Married,4,733532,60,871,Yes,Urban,1
45,Female,1975228,Self-Employed,Graduate,Single,3,716297,24,678,Yes,Urban,1
32,Male,506742,Salaried,Graduate,Single,2,667945,60,301,Yes,Semiurban,0
25,Female,907582,Self-Employed,Graduate,Single,2,1571930,360,749,No,Rural,1
54,Male,232987,Salaried,Graduate,Single,4,943708,60,868,Yes,Semiurban,1
57,Male,1772042,Salaried,Graduate,Single,3,1973680,12,726,No,Urban,1
35,Male,1336585,Salaried,Not Graduate,Single,4,1820417,12,578,No,Semiurban,0
64,Male,1582672,Salaried,Not Graduate,Married,0,528564,12,513,No,Urban,1
56,Female,714174,Salaried,Graduate,Married,0,254581,120,584,Yes,Rural,1
35,Male,1772563,Salaried,Not Graduate,Married,2,991056,240,842,No,Rural,1
63,Female,1799260,Self-Employed,Graduate,Single,4,981622,60,573,No,Rural,1
43,Male,1813542,Self-Employed,Not Graduate,Married,0,61290,60,310,Yes,Urban,1
26,Female,699567,Salaried,Graduate,Single,1,861555,120,346,No,Semiurban,0
64,Female,581322,Salaried,Graduate,Single,0,262991,24,814,No,Rural,1
63,Female,260776,Salaried,Graduate,Married,4,1150712,36,737,No,Urban,1
41,Female,1824308,Salaried,Graduate,Single,4,1031390,240,883,No,Rural,1
43,Female,518444,Salaried,Not Graduate,Single,0,167278,24,726,No,Semiurban,1
63,Female,1312369,Self-Employed,Graduate,Single,4,1583784,120,731,No,Rural,1
36,Male,1576998,Salaried,Graduate,Single,4,1513219,240,429,No,Urban,0
35,Female,360809,Salaried,Graduate,Single,1,1625121,240,321,No,Urban,0
45,Male,1370192,Salaried,Graduate,Married,2,1690597,60,688,No,Rural,1
56,Female,1563967,Salaried,Graduate,Married,4,1762158,60,434,Yes,Rural,0
31,Male,1440838,Self-Employed,Graduate,Single,3,1254835,12,831,No,Urban,1
35,Female,683285,Salaried,Not Graduate,Single,2,785048,12,519,No,Rural,0
24,Female,1304678,Salaried,Not Graduate,Married,2,1512573,360,632,Yes,Rural,0
41,Male,1022143,Self-Employed,Not Graduate,Married,3,1748754,60,429,No,Rural,0
33,Female,1576765,Salaried,Graduate,Married,0,438826,60,331,No,Semiurban,1
42,Female,715148,Self-Employed,Not Graduate,Single,1,454220,180,724,No,Semiurban,1
39,Female,1463945,Self-Employed,Graduate,Married,4,419322,240,597,Yes,Semiurban,0
54,Male,1832978,Salaried,Graduate,Married,0,894032,12,803,Yes,Rural,1
34,Female,1126974,Self-Employed,Graduate,Single,3,1255163,12,656,No,Urban,1
24,Male,787506,Salaried,Not Graduate,Single,1,1703816,24,754,No,Rural,1
47,Female,672070,Salaried,Not Graduate,Married,1,1563480,60,700,No,Rural,1
49,Female,257041,Salaried,Not Graduate,Single,1,1564500,240,858,No,Semiurban,1
48,Male,524368,Salaried,Not Graduate,Married,3,560798,60,754,Yes,Urban,1
55,Female,475800,Self-Employed,Not Graduate,Married,0,1189464,120,333,Yes,Semiurban,0
28,Female,1643672,Self-Employed,Not Graduate,Single,4,1347068,24,547,No,Urban,0
36,Male,866438,Unemployed,Graduate,Single,1,697899,36,341,Yes,Rural,0
62,Female,631862,Self-Employed,Graduate,Married,1,628764,36,422,No,Rural,0
56,Male,1274866,Salaried,Graduate,Single,0,1456999,36,326,Yes,Rural,0
50,Male,1255209,Salaried,Graduate,Single,1,998716,240,761,No,Urban,1
38,Male,1319694,Salaried,Graduate,Single,1,142154,180,870,No,Semiurban,1
22,Female,848961,Salaried,Graduate,Single,3,1042201,12,446,No,Semiurban,0
33,Male,1201690,Salaried,Graduate,Single,2,1221113,240,795,No,Semiurban,1
24,Male,962934,Unemployed,Not Graduate,Single,0,1802469,36,785,No,Urban,0
46,Female,199768,Salaried,Not Graduate,Single,0,264075,120,759,No,Urban,1
45,Male,1508848,Salaried,Graduate,Married,0,399269,360,427,No,Rural,1
50,Female,1611820,Salaried,Graduate,Single,3,1267278,240,675,No,Semiurban,1
31,Female,1123069,Self-Employed,Graduate,Married,3,1036110,240,382,No,Urban,0
27,Female,233123,Self-Employed,Graduate,Single,4,815604,360,834,No,Semiurban,1
51,Female,1831119,Self-Employed,Not Graduate,Married,3,1434819,12,822,No,Semiurban,1
64,Male,316405,Salaried,Graduate,Single,0,534006,12,402,No,Urban,1
30,Male,153174,Self-Employed,Graduate,Married,4,1867171,36,818,No,Urban,1
59,Male,267769,Salaried,Not Graduate,Single,2,1751833,12,661,No,Rural,0
33,Male,447542,Self-Employed,Not Graduate,Married,1,459801,360,555,No,Rural,1
51,Male,579145,Salaried,Graduate,Single,1,1718697,24,546,Yes,Rural,0
27,Female,1333969,Salaried,Not Graduate,Single,4,885672,360,491,No,Semiurban,0
62,Male,1584269,Salaried,Graduate,Married,2,851204,360,834,No,Semiurban,1
62,Male,1949907,Self-Employed,Graduate,Married,1,1833927,24,613,No,Rural,1
56,Male,916868,Salaried,Graduate,Single,4,1563627,360,575,No,Semiurban,1
40,Female,1385069,Self-Employed,Graduate,Married,3,1305372,36,672,No,Semiurban,0
24,Female,746923,Salaried,Graduate,Married,0,423134,240,743,Yes,Semiurban,1
27,Male,1078864,Salaried,Graduate,Single,2,162315,120,494,No,Semiurban,1
21,Female,1864249,Salaried,Graduate,Married,1,1057803,12,557,No,Urban,1
64,Male,917166,Salaried,Not Graduate,Single,0,410197,60,881,Yes,Urban,1
62,Male,367070,Salaried,Graduate,Married,4,1972099,240,659,Yes,Rural,0
33,Female,549017,Salaried,Graduate,Single,1,1848795,36,847,No,Rural,1
42,Female,1999138,Self-Employed,Not Graduate,Married,0,1771874,180,407,No,Semiurban,1
41,Male,1081775,Salaried,Graduate,Single,3,1775919,12,323,No,Semiurban,0
42,Male,1607867,Unemployed,Not Graduate,Single,2,718234,36,764,No,Urban,0
48,Female,1694247,Self-Employed,Graduate,Married,4,140341,360,321,No,Semiurban,0
29,Male,519359,Self-Employed,Graduate,Married,1,1159472,36,801,Yes,Semiurban,0
46,Female,1348632,Salaried,Graduate,Single,3,1538001,120,800,No,Rural,1
29,Male,1024527,Salaried,Graduate,Single,2,82822,60,892,Yes,Semiurban,1
35,Female,997374,Salaried,Graduate,Married,2,726110,12,706,No,Urban,1
30,Male,293933,Self-Employed,Graduate,Married,3,938767,36,629,No,Semiurban,1
44,Male,1297546,Self-Employed,Graduate,Married,1,1009587,36,585,No,Semiurban,1
62,Female,1280779,Salaried,Graduate,Married,2,1216404,240,446,No,Semiurban,0
28,Male,1390895,Salaried,Graduate,Married,4,434910,12,683,No,Semiurban,1
44,Male,1398749,Self-Employed,Graduate,Married,0,1781882,360,310,No,Semiurban,0
36,Female,651946,Salaried,Graduate,Single,4,1095449,36,575,Yes,Urban,0
46,Male,826337,Self-Employed,Graduate,Married,2,182624,36,867,Yes,Rural,1
47,Male,1642409,Salaried,Graduate,Married,0,385475,36,602,No,Semiurban,1
57,Male,1416302,Self-Employed,Graduate,Married,3,186343,24,503,No,Rural,1
24,Female,1024609,Salaried,Not Graduate,Married,0,1965209,24,644,No,Rural,1
44,Female,1795766,Salaried,Graduate,Single,0,902083,60,565,Yes,Urban,1
39,Female,242172,Self-Employed,Not Graduate,Single,0,938349,120,321,No,Rural,0
56,Male,820990,Unemployed,Graduate,Single,2,210066,240,835,No,Semiurban,1
59,Male,694344,Salaried,Graduate,Single,1,1387906,240,395,No,Semiurban,0
30,Male,1337030,Salaried,Graduate,Married,2,1128843,12,744,No,Semiurban,1
45,Male,1254315,Self-Employed,Not Graduate,Single,1,1924148,120,562,No,Semiurban,0
38,Female,198639,Unemployed,Graduate,Married,3,1868370,360,883,No,Urban,0
39,Male,603054,Self-Employed,Graduate,Married,3,992439,120,682,Yes,Rural,0
56,Male,589257,Unemployed,Graduate,Single,3,868180,240,849,Yes,Urban,0
30,Male,937424,Salaried,Graduate,Single,3,1713003,360,691,Yes,Rural,0
53,Female,746682,Salaried,Graduate,Married,3,447053,24,839,No,Urban,1
25,Male,479801,Self-Employed,Graduate,Single,4,1687739,60,391,Yes,Urban,0
55,Male,963592,Self-Employed,Graduate,Single,2,1593629,360,865,No,Urban,1
64,Male,332447,Salaried,Graduate,Married,1,1292342,360,458,No,Semiurban,0
54,Male,498586,Salaried,Graduate,Married,3,452826,120,527,No,Semiurban,0
53,Male,824932,Self-Employed,Not Graduate,Married,4,1127191,240,772,No,Urban,1
41,Female,530069,Salaried,Not Graduate,Married,4,257716,120,671,Yes,Rural,1
37,Male,154136,Salaried,Graduate,Married,4,940567,36,675,Yes,Rural,0
42,Male,211868,Salaried,Graduate,Single,2,1514139,12,852,Yes,Semiurban,1
57,Male,494407,Self-Employed,Not Graduate,Married,3,608350,60,336,No,Urban,0
35,Male,968599,Self-Employed,Graduate,Married,4,1940130,240,336,No,Semiurban,0
55,Male,260957,Salaried,Graduate,Married,4,229503,12,400,Yes,Semiurban,0
48,Male,689767,Self-Employed,Not Graduate,Single,3,1171662,360,842,No,Semiurban,1
27,Male,269392,Self-Employed,Graduate,Married,2,1388925,24,489,No,Urban,0
52,Male,1885312,Salaried,Graduate,Married,4,854891,120,811,No,Urban,1
31,Male,810183,Self-Employed,Not Graduate,Single,1,1866070,120,389,Yes,Semiurban,0
30,Male,930516,Salaried,Graduate,Married,0,292407,180,305,No,Urban,1
29,Female,1400104,Salaried,Not Graduate,Married,0,991254,12,438,No,Rural,1
34,Female,956017,Salaried,Not Graduate,Married,0,1339821,24,394,No,Rural,0
33,Female,1433423,Salaried,Not Graduate,Single,2,1912737,240,685,No,Semiurban,0
45,Female,1011501,Salaried,Graduate,Single,4,300967,180,422,No,Rural,1
22,Male,1500615,Self-Employed,Graduate,Married,0,1097941,360,584,Yes,Semiurban,0
55,Female,415864,Self-Employed,Graduate,Married,0,875017,180,665,No,Semiurban,1
27,Female,431411,Self-Employed,Graduate,Married,3,1182274,36,789,No,Semiurban,1
41,Male,1345344,Salaried,Graduate,Single,4,95635,180,624,No,Urban,1
38,Female,835328,Salaried,Graduate,Single,4,225926,180,706,No,Urban,1
23,Female,465508,Salaried,Graduate,Single,3,781586,36,818,No,Urban,1
62,Male,566561,Salaried,Graduate,Single,4,603392,120,376,No,Urban,0
59,Male,201567,Salaried,Graduate,Single,1,1049797,120,533,No,Semiurban,1
61,Male,241229,Self-Employed,Not Graduate,Single,2,326914,360,885,No,Urban,1
31,Female,1129111,Unemployed,Not Graduate,Married,3,309258,60,783,No,Rural,0
59,Female,1611177,Salaried,Not Graduate,Single,0,965182,180,763,No,Rural,1
44,Male,1675450,Salaried,Graduate,Married,4,817993,12,570,No,Urban,1
39,Male,1397892,Self-Employed,Not Graduate,Single,1,958677,120,766,No,Rural,1
24,Female,1919361,Salaried,Not Graduate,Married,1,1567785,24,768,Yes,Rural,1
46,Male,1014950,Self-Employed,Graduate,Single,2,1600130,240,846,No,Urban,1
58,Female,757132,Self-Employed,Graduate,Married,1,1771893,12,569,No,Semiurban,0
62,Male,1362567,Unemployed,Graduate,Married,4,1153754,60,677,No,Semiurban,0
52,Male,1813561,Salaried,Graduate,Married,4,931587,180,476,No,Semiurban,0
59,Female,1780060,Self-Employed,Graduate,Single,1,595116,36,573,No,Urban,1
56,Male,789888,Salaried,Graduate,Single,4,853603,60,326,No,Semiurban,0
60,Male,774913,Self-Employed,Not Graduate,Single,4,1853785,12,875,No,Semiurban,1
57,Male,1671193,Salaried,Graduate,Married,0,1553257,36,359,No,Rural,0
53,Female,1067999,Salaried,Graduate,Married,3,554879,360,516,Yes,Semiurban,0
56,Male,981187,Salaried,Not Graduate,Married,4,573277,24,569,No,Urban,1
23,Male,1231900,Salaried,Graduate,Single,4,571827,36,415,No,Semiurban,1
29,Male,1015361,Self-Employed,Not Graduate,Single,2,1800202,36,544,Yes,Rural,0
28,Male,544768,Self-Employed,Graduate,Married,3,309595,24,384,No,Rural,0
53,Male,201272,Self-Employed,Not Graduate,Single,3,1799875,120,898,No,Rural,0
26,Male,579069,Salaried,Graduate,Single,3,64202,120,749,No,Rural,1
61,Female,399264,Self-Employed,Graduate,Single,1,1791078,36,835,No,Semiurban,1
59,Female,838284,Salaried,Graduate,Single,0,507044,240,388,No,Rural,1
24,Male,1950323,Self-Employed,Not Graduate,Married,0,1185943,36,848,No,Rural,1
33,Female,1877825,Unemployed,Not Graduate,Single,2,633334,60,806,No,Rural,1
22,Female,386538,Salaried,Graduate,Single,3,1370569,240,707,No,Semiurban,0
